area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Atlantic, Southeast",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0074160457,0.001623213348794817
"Atlantic, Southeast",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.0065435697,0.001432247072466013
"Atlantic, Southeast",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.4166021927,0.3490461550832125
"Atlantic, Southeast",high_seas,1951,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Israel",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.1467122333,583.8302167827304
"Atlantic, Southeast",high_seas,1951,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,2.4356300811,1019.6273313083447
"Atlantic, Southeast",high_seas,1951,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.5578238453,572.1356131969061
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.6763038343,411.85720209128027
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0004460825,0.5840203570845882
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0000002233,6.518556781172607e-09
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Other,0.0000002233,6.518556781172607e-09
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0022304127,2.9201017854229345
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0000011163,3.259278390586362e-08
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Other,0.0000011163,3.259278390586362e-08
"Atlantic, Southeast",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0044652907,5.846049620466348
"Atlantic, Southeast",high_seas,1951,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pole and line,Direct human consumption,1.3207751913,0.19138406433845612
"Atlantic, Southeast",high_seas,1951,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0269545957,0.0039057972313970694
"Atlantic, Southeast",high_seas,1951,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.2244452057,1044.8938237215839
"Atlantic, Southeast",high_seas,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Angola",Industrial,Discards,Unreported,unknown by source,,0.0039131841
"Atlantic, Southeast",high_seas,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Israel",Industrial,Discards,Unreported,unknown by source,,0.0073857502
"Atlantic, Southeast",high_seas,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,9.3057254480
"Atlantic, Southeast",high_seas,1952,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0029034588,0.00045242779295919915
"Atlantic, Southeast",high_seas,1952,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.6090416129,588.8543308007086
"Atlantic, Southeast",high_seas,1952,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.2594449884,0.28160636667557454
"Atlantic, Southeast",high_seas,1952,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Israel",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.1407096439,589.282306434982
"Atlantic, Southeast",high_seas,1952,"Istiophorus platypterus","Indo-Pacific sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0744612816,79.3291921980215
"Atlantic, Southeast",high_seas,1952,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.6558464943,487.14640411593507
"Atlantic, Southeast",high_seas,1952,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.4959391211,893.6393543513057
"Atlantic, Southeast",high_seas,1952,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.9310018159,691.5249083628497
"Atlantic, Southeast",high_seas,1952,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0072774489,11.043771972382647
"Atlantic, Southeast",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pole and line,Direct human consumption,2.8727085222,0.3889111349121261
"Atlantic, Southeast",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0586267045,0.007936961936982144
"Atlantic, Southeast",high_seas,1952,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1.6493620390,2273.9751776152702
"Atlantic, Southeast",high_seas,1952,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.3685318937,3455.059247398896
"Atlantic, Southeast",high_seas,1952,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,30.4773283273,42576.19328770946
"Atlantic, Southeast",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.8225589106,1049.4503352515098
"Atlantic, Southeast",high_seas,1952,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.7372792308,785.4789032547608
"Atlantic, Southeast",high_seas,1952,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0638312450,68.00421629793996
"Atlantic, Southeast",high_seas,1952,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.2273575092,636.1632622165279
"Atlantic, Southeast",high_seas,1952,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0305651272,75.49280072192296
"Atlantic, Southeast",high_seas,1952,"Tetrapturus angustirostris","Shortbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0393258701,41.896801134274014
"Atlantic, Southeast",high_seas,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Angola",Industrial,Discards,Unreported,unknown by source,,0.0039131841
"Atlantic, Southeast",high_seas,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,76.2172003615
"Atlantic, Southeast",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0048341833,0.0006977447483850139
"Atlantic, Southeast",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,2.2003232987,2038.9968015297366
"Atlantic, Southeast",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.1508349928,0.254431074649087
"Atlantic, Southeast",high_seas,1953,"Istiophorus platypterus","Indo-Pacific sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.2084694003,240.3578035288178
"Atlantic, Southeast",high_seas,1953,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,7.8701579313,1610.0400355308204
"Atlantic, Southeast",high_seas,1953,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.3385461149,212.17898436597412
"Atlantic, Southeast",high_seas,1953,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.1046957391,191.38517740110757
"Atlantic, Southeast",high_seas,1953,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pole and line,Direct human consumption,3.9775964154,0.521755004736119
"Atlantic, Southeast",high_seas,1953,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0811754370,0.01064806132114529
"Atlantic, Southeast",high_seas,1953,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,2.9323248408,4296.636629073247
"Atlantic, Southeast",high_seas,1953,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,2.3778760587,5780.696652458413
"Atlantic, Southeast",high_seas,1953,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,269.3091183630,391656.01168880216
"Atlantic, Southeast",high_seas,1953,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,4.5647579477,5591.863616253193
"Atlantic, Southeast",high_seas,1953,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,2.6453489991,3049.993303522087
"Atlantic, Southeast",high_seas,1953,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.2140595809,246.80308294106788
"Atlantic, Southeast",high_seas,1953,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.2273575092,702.4116701947763
"Atlantic, Southeast",high_seas,1953,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0869477564,251.1591462364848
"Atlantic, Southeast",high_seas,1953,"Tetrapturus angustirostris","Shortbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.1101007201,126.94221404595369
"Atlantic, Southeast",high_seas,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Angola",Industrial,Discards,Unreported,unknown by source,,0.0019659080
"Atlantic, Southeast",high_seas,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,longline,,0.1333302056
"Atlantic, Southeast",high_seas,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,59.5907407238
"Atlantic, Southeast",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0027495505,0.0004072376743231014
"Atlantic, Southeast",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0335380422,0.004945766442971768
"Atlantic, Southeast",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,4.9150421187,5761.7151577585155
"Atlantic, Southeast",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.1712036198,0.23300547190550142
"Atlantic, Southeast",high_seas,1954,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0215925657,40.837710931441194
"Atlantic, Southeast",high_seas,1954,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,6.8395905413,4398.898196877929
"Atlantic, Southeast",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.1696988251,109.14218493718559
"Atlantic, Southeast",high_seas,1954,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0071715861,24.67731112397882
"Atlantic, Southeast",high_seas,1954,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.2184197585,413.5281509788008
"Atlantic, Southeast",high_seas,1954,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pole and line,Direct human consumption,3.7751563236,0.5047270636666514
"Atlantic, Southeast",high_seas,1954,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0770440066,0.010300552319727605
"Atlantic, Southeast",high_seas,1954,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0732107197,215.97034206870896
"Atlantic, Southeast",high_seas,1954,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,6.8007464186,11038.413680623733
"Atlantic, Southeast",high_seas,1954,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0078753538,28.46014086021743
"Atlantic, Southeast",high_seas,1954,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Australia",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.3311780910,869.3756099050656
"Atlantic, Southeast",high_seas,1954,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,187.3743847282,298320.62979580695
"Atlantic, Southeast",high_seas,1954,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.2372645155,591.1386131557765
"Atlantic, Southeast",high_seas,1954,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,16.0153555581,21954.50460325499
"Atlantic, Southeast",high_seas,1954,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0706215915,133.5656066355844
"Atlantic, Southeast",high_seas,1954,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,4.0035131125,4166.09218080814
"Atlantic, Southeast",high_seas,1954,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0131761415,24.919848176958386
"Atlantic, Southeast",high_seas,1954,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.4874372513,507.2316399206799
"Atlantic, Southeast",high_seas,1954,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,unknown by source,Direct human consumption,0.1142200128,282.69920845709845
"Atlantic, Southeast",high_seas,1954,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0344610434,149.68259076303875
"Atlantic, Southeast",high_seas,1954,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.3674687160,878.2010397534932
"Atlantic, Southeast",high_seas,1954,"Tetrapturus angustirostris","Shortbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.2204563728,229.40890791560875
"Atlantic, Southeast",high_seas,1955,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Angola",Industrial,Discards,Unreported,unknown by source,,0.0019726915
"Atlantic, Southeast",high_seas,1955,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,longline,,0.2490430886
"Atlantic, Southeast",high_seas,1955,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,6.7318898556
"Atlantic, Southeast",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0567646580,0.009013723562315874
"Atlantic, Southeast",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1.9299984087,1821.687652068604
"Atlantic, Southeast",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.3237880140,0.29427894523774184
"Atlantic, Southeast",high_seas,1955,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0234818404,50.159192003868384
"Atlantic, Southeast",high_seas,1955,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,4.8720439885,3083.1979487226545
"Atlantic, Southeast",high_seas,1955,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.1697062556,107.39598829426133
"Atlantic, Southeast",high_seas,1955,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Taiwan",Industrial,Landings,Reported,longline,Direct human consumption,0.0133913194,40.25441365953013
"Atlantic, Southeast",high_seas,1955,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.1483253291,225.0619285347711
"Atlantic, Southeast",high_seas,1955,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pole and line,Direct human consumption,4.6437347706,0.6136388919949392
"Atlantic, Southeast",high_seas,1955,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Angola",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0947700974,0.012523242693774252
