area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Atlantic, Eastern Central",high_seas,1950,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.1796621420,154.54745410095504
"Atlantic, Eastern Central",high_seas,1950,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Portugal",Industrial,Landings,Reported,mixed gear,Direct human consumption,1.0078607965,866.973523005354
"Atlantic, Eastern Central",high_seas,1950,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,97.7725615924,210778.4585454851
"Atlantic, Eastern Central",high_seas,1950,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0613851011,0.0006051896957918732
"Atlantic, Eastern Central",high_seas,1950,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0845428238,0.0008334994151327227
"Atlantic, Eastern Central",high_seas,1950,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,47.5386367718,36844.80234150354
"Atlantic, Eastern Central",high_seas,1950,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,6.5763594229,11155.547251501108
"Atlantic, Eastern Central",high_seas,1950,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.5752468603,674.3900642267364
"Atlantic, Eastern Central",high_seas,1950,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.6471527179,758.6888222550773
"Atlantic, Eastern Central",high_seas,1950,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.3662112933,1601.6764025384969
"Atlantic, Eastern Central",high_seas,1950,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,12.3756841951,20764.019893690205
"Atlantic, Eastern Central",high_seas,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Israel",Industrial,Discards,Unreported,unknown by source,,0.0638317845
"Atlantic, Eastern Central",high_seas,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,83.1685556629
"Atlantic, Eastern Central",high_seas,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,1.8931730449
"Atlantic, Eastern Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.2358873681,0.05163068580989401
"Atlantic, Eastern Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,5.6612968354,1.2391364594374552
"Atlantic, Eastern Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,210.3525605406,46.041664070972956
"Atlantic, Eastern Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.0025213146,0.21943041469204996
"Atlantic, Eastern Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.8845776305,0.19361507178710208
"Atlantic, Eastern Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,114.0333374757,28.09744203515552
"Atlantic, Eastern Central",high_seas,1951,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Israel",Industrial,Landings,Reported,unknown by source,Direct human consumption,1.1170877069,4445.3658933819925
"Atlantic, Eastern Central",high_seas,1951,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,57.4853179776,59437.1128973969
"Atlantic, Eastern Central",high_seas,1951,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0360913328,0.0007913735344510853
"Atlantic, Eastern Central",high_seas,1951,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0497069017,0.0010899216934839172
"Atlantic, Eastern Central",high_seas,1951,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,45.6317988518,46802.547859193226
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0588896643,77.09954978344788
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0000294743,8.605484157694626e-07
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Other,0.0000294743,8.605484157694626e-07
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.2944483215,385.4977489172388
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0001473715,4.302742078847299e-06
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Other,0.0001473715,4.302742078847299e-06
"Atlantic, Eastern Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.5894861291,771.7672650995784
"Atlantic, Eastern Central",high_seas,1951,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,21.8507274615,28821.540396180597
"Atlantic, Eastern Central",high_seas,1951,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,2.8697883668,2172.0465047131975
"Atlantic, Eastern Central",high_seas,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Israel",Industrial,Discards,Unreported,unknown by source,,0.0683818072
"Atlantic, Eastern Central",high_seas,1952,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,64.7816770330
"Atlantic, Eastern Central",high_seas,1952,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,104.2067462958,23.30017069150865
"Atlantic, Eastern Central",high_seas,1952,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Israel",Industrial,Landings,Reported,unknown by source,Direct human consumption,1.1913676709,4989.365828877588
"Atlantic, Eastern Central",high_seas,1952,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,44.7764816123,41450.94528130797
"Atlantic, Eastern Central",high_seas,1952,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0281122720,0.0006515907955729506
"Atlantic, Eastern Central",high_seas,1952,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0387177152,0.000897405475989287
"Atlantic, Eastern Central",high_seas,1952,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,41.6992504197,75138.43864330548
"Atlantic, Eastern Central",high_seas,1952,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,18.6501669211,26404.218210340463
"Atlantic, Eastern Central",high_seas,1952,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,2.7701573858,2786.649154918126
"Atlantic, Eastern Central",high_seas,1953,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,76.1131254910
"Atlantic, Eastern Central",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,95.2203321465,21.051681247595383
"Atlantic, Eastern Central",high_seas,1953,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,52.6086714653,38145.8398035297
"Atlantic, Eastern Central",high_seas,1953,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0330296002,0.0009092906234722877
"Atlantic, Eastern Central",high_seas,1953,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0454901209,0.0012523233758270412
"Atlantic, Eastern Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,59.7496624444,112701.59001867856
"Atlantic, Eastern Central",high_seas,1953,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,13.7776802051,17661.967466538055
"Atlantic, Eastern Central",high_seas,1953,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,2.9067618833,1758.4915650675523
"Atlantic, Eastern Central",high_seas,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,63.4988715472
"Atlantic, Eastern Central",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,96.9056366827,19.278922318216832
"Atlantic, Eastern Central",high_seas,1954,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,43.8898186101,36514.28920774091
"Atlantic, Eastern Central",high_seas,1954,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0275555934,0.0007595999397678707
"Atlantic, Eastern Central",high_seas,1954,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0379510278,0.001046161410106207
"Atlantic, Eastern Central",high_seas,1954,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,63.9008880163,132166.598779982
"Atlantic, Eastern Central",high_seas,1954,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.6786180630,2452.406088898496
"Atlantic, Eastern Central",high_seas,1954,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,13.4189262158,17991.765453304488
"Atlantic, Eastern Central",high_seas,1954,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.2875616604,908.9723891380293
"Atlantic, Eastern Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,121.9587017894,27.111499534656257
"Atlantic, Eastern Central",high_seas,1955,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,1.1668835934,1477.9154315761252
"Atlantic, Eastern Central",high_seas,1955,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,27.5127245237,31370.278896972744
"Atlantic, Eastern Central",high_seas,1955,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.1683710346,671.956949477756
"Atlantic, Eastern Central",high_seas,1956,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,14.5365217755
"Atlantic, Eastern Central",high_seas,1956,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,93.1102981778
"Atlantic, Eastern Central",high_seas,1956,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.1150614638,109.57052078201832
"Atlantic, Eastern Central",high_seas,1956,"Istiophorus albicans","Atlantic sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0629822665,66.71267200210818
"Atlantic, Eastern Central",high_seas,1956,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,64.3569562448,40084.725499017804
"Atlantic, Eastern Central",high_seas,1956,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0404055923,0.0011624937810094502
"Atlantic, Eastern Central",high_seas,1956,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0556487293,0.001601048222242076
"Atlantic, Eastern Central",high_seas,1956,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,0.7778502646,825.4444876556367
"Atlantic, Eastern Central",high_seas,1956,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,50.7447582349,65198.29348994748
"Atlantic, Eastern Central",high_seas,1956,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,14.2422351580,39861.934961026534
"Atlantic, Eastern Central",high_seas,1956,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1.4757318521,2165.900284491255
"Atlantic, Eastern Central",high_seas,1956,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,14.3272142503,20432.915033450296
"Atlantic, Eastern Central",high_seas,1956,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.9460364258,3365.4268956103456
"Atlantic, Eastern Central",high_seas,1956,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,3.6868065060,3905.1740571038276
"Atlantic, Eastern Central",high_seas,1956,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1.7868158988,1892.6480359820503
"Atlantic, Eastern Central",high_seas,1956,"Tetrapturus pfluegeri","Longbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0323507721,34.26689075672772
"Atlantic, Eastern Central",high_seas,1956,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0943016781,250.13036787542703
"Atlantic, Eastern Central",high_seas,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Israel",Industrial,Discards,Unreported,unknown by source,,0.1701459786
"Atlantic, Eastern Central",high_seas,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,185.7238636971
"Atlantic, Eastern Central",high_seas,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,117.2698014938
"Atlantic, Eastern Central",high_seas,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,longline,,43.5082020285
"Atlantic, Eastern Central",high_seas,1957,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0341637991,32.5008163064605
"Atlantic, Eastern Central",high_seas,1957,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Israel",Industrial,Landings,Reported,unknown by source,Direct human consumption,3.1996545012,4626.011183950355
"Atlantic, Eastern Central",high_seas,1957,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1.7984415855,1455.162681579648
"Atlantic, Eastern Central",high_seas,1957,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0009001209,0.003887146252943697
"Atlantic, Eastern Central",high_seas,1957,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Reported,longline,Other,0.0009001209,0.003887146252943697
"Atlantic, Eastern Central",high_seas,1957,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,66.5687094675,120738.0092498251
"Atlantic, Eastern Central",high_seas,1957,"Istiophorus albicans","Atlantic sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,5.2003388050,5681.980149398186
"Atlantic, Eastern Central",high_seas,1957,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Direct human consumption,81.0557761200,57371.1986842483
"Atlantic, Eastern Central",high_seas,1957,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0508897070,0.0017605082428536504
"Atlantic, Eastern Central",high_seas,1957,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Norway",Industrial,Landings,Reported,longline,Other,0.0700880093,0.0024246655238153465
"Atlantic, Eastern Central",high_seas,1957,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.1578376127,163.8239761643341
"Atlantic, Eastern Central",high_seas,1957,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0688309471,66.45452165662594
"Atlantic, Eastern Central",high_seas,1957,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,700.8247626684,876232.6801368822
"Atlantic, Eastern Central",high_seas,1957,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,93.6357474336,262428.1960832139
"Atlantic, Eastern Central",high_seas,1957,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,17.1828247070,20278.972597883447
"Atlantic, Eastern Central",high_seas,1957,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pole and line,Direct human consumption,29.7568621086,32667.226055781925
"Atlantic, Eastern Central",high_seas,1957,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Portugal",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.5743675096,542.4965253220463
"Atlantic, Eastern Central",high_seas,1957,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,40.1467402434,43865.02296871288
"Atlantic, Eastern Central",high_seas,1957,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,8.2803620708,9047.266857121747
"Atlantic, Eastern Central",high_seas,1957,"Tetrapturus pfluegeri","Longbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,1.1823321992,1291.836616361269
"Atlantic, Eastern Central",high_seas,1957,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,6.9918196008,17434.617562473068
"Atlantic, Eastern Central",high_seas,1958,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,395.6623444670
"Atlantic, Eastern Central",high_seas,1958,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Norway",Industrial,Discards,Unreported,longline,,115.4524937222
"Atlantic, Eastern Central",high_seas,1958,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,longline,,52.2809020673
"Atlantic, Eastern Central",high_seas,1958,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0018961660,2.3008137181865376
"Atlantic, Eastern Central",high_seas,1958,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.7547776413,625.341426726523
"Atlantic, Eastern Central",high_seas,1958,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0003777666,0.0016546575835126279
"Atlantic, Eastern Central",high_seas,1958,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Japan",Industrial,Landings,Reported,longline,Other,0.0003777666,0.0016546575835126279
"Atlantic, Eastern Central",high_seas,1958,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,49.8752095964,102455.38841718635
