area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,artisanal fishing gear,Other,0.0215623408,0.00242441617099982
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Reported,gillnet,Other,0.0746454545,0.008392949937654035
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale lines,Other,0.0250333518,0.0028146880424292026
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale pots or traps,Other,0.0135684974,0.0015256082246781406
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale pots or traps,Fishmeal and fish oil,0.0135684974,0.0015256082246781406
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale gillnets,Fishmeal and fish oil,0.0261903554,0.0029447786662387906
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Reported,gillnet,Fishmeal and fish oil,0.0746454545,0.008392949937654035
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale lines,Fishmeal and fish oil,0.0250333518,0.0028146880424292026
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,artisanal fishing gear,Fishmeal and fish oil,0.0215623408,0.00242441617099982
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,artisanal fishing gear,Direct human consumption,213.6867310757,240547.79423216387
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,134.4662844331,151369.0997851388
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,artisanal fishing gear,Other,0.1069503159,0.01202522849171049
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale gillnets,Other,0.1299055056,0.014606253143589727
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale lines,Other,0.1241667082,0.013960996980620649
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,259.5512001847,292177.56470150384
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Unreported,gillnet,Other,2.9889843750,0.3360739964217187
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,862.6624555257,971101.7141726471
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,248.0850829075,279270.1220841843
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale pots or traps,Other,0.0673004427,0.007567095002101785
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Unreported,gillnet,Direct human consumption,5971.9907812500,6722687.938425468
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale lines,Direct human consumption,50.0166368730,56303.87817784278
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,27.1098578009,30517.648256060264
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,52.3283301738,58906.1582616893
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Reported,gillnet,Direct human consumption,149.1416181818,167889.16701211693
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,43.0815569704,48497.037926290715
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale pots or traps,Fishmeal and fish oil,0.0673004427,0.007567095002101785
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.1299055056,0.014606253143589727
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,artisanal fishing gear,Fishmeal and fish oil,0.1069503159,0.01202522849171049
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Artisanal,Landings,Unreported,small scale lines,Fishmeal and fish oil,0.1241667082,0.013960996980620649
"Pakistan",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Pakistan",Industrial,Landings,Unreported,gillnet,Fishmeal and fish oil,2.9889843750,0.3360739964217187
"Papua New Guinea",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,36.1345688023
"Papua New Guinea",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,14.9753327033
"Papua New Guinea",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,78.7970855014
"Papua New Guinea",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Papua New Guinea",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,189.1581300000,128.56250453618134
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,1.9980000000,1540.1730852
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale longline,Direct human consumption,3.9960000000,3080.3461704
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,1.9980000000,1540.1730852
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,14.9850000000,11551.298138999999
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale longline,Fishmeal and fish oil,0.0020000000,0.000220840122
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale gillnets,Fishmeal and fish oil,0.0075000000,0.0008281504575
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale hand lines,Fishmeal and fish oil,0.0010000000,0.000110420061
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale purse seine,Fishmeal and fish oil,0.0010000000,0.000110420061
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Discards,Unreported,small scale longline,,1.0000000000
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Discards,Unreported,small scale gillnets,,2.0000000000
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Discards,Unreported,purse seine,,514.8047025214
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale hand lines,Other,0.0010000000,0.000110420061
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale gillnets,Other,0.0075000000,0.0008281504575
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale longline,Other,0.0020000000,0.000220840122
"Peru",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Peru",Artisanal,Landings,Unreported,small scale purse seine,Other,0.0010000000,0.000110420061
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Other,0.0021717273,0.0001520818170713134
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,1.8460963370,1009.6487322783039
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Direct human consumption,4.3391110828,4445.20668793025
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,17.1160541500,9360.942886781915
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,33.0379649800,18068.7967310083
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,artisanal fishing gear,Direct human consumption,27.1999310100,14875.916988672203
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Industrial,Landings,Unreported,bottom trawl,Direct human consumption,1.9333845220,1057.3875222654724
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,31.5784564900,17270.576796791553
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0065334316,0.00045752344967661554
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Other,0.0065334316,0.00045752344967661554
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,52.8788382156
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,8.5102515342
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,25.8591122219
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Fishmeal and fish oil,0.0021717273,0.0001520818170713134
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Direct human consumption,13.0537963669,13372.974741837363
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,15.2161441100,8321.862896814511
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,7.8830626110,4311.326560888271
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,small scale lines,Direct human consumption,14.5439449720,7954.230399031018
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,12.5273475600,6851.332906774357
"Philippines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Philippines",Industrial,Landings,Reported,unknown class,Direct human consumption,193.0632189000,105588.22435492091
"Pitcairn (UK)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,4.6718154635
"Pitcairn (UK)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.7438376014
"Pitcairn (UK)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,24.8651032986
"Azores Isl. (Portugal)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Azores Isl. (Portugal)",Artisanal,Discards,Unreported,small scale encircling nets,,0.1263352755
"Timor Leste",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,0.1180826957
"Timor Leste",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,0.1264188141
"Puerto Rico (USA)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale lines,,7.4245309198
"Puerto Rico (USA)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Discards,Unreported,small scale gillnets,,0.5062180173
"Puerto Rico (USA)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.9126217051,4068.8827260881876
"Puerto Rico (USA)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,28.0517850080,59676.946649293226
"Puerto Rico (USA)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale lines,Direct human consumption,35.4516916638,75419.39707010808
"Puerto Rico (USA)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Puerto Rico (USA)",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,2.4171607953,5142.231618416474
"Saint Kitts & Nevis",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Subsistence,Landings,Reported,subsistence fishing gear,Direct human consumption,13.0011750396,12498.407899801317
"Saint Kitts & Nevis",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.5641998101,542.3816956377826
"Saint Kitts & Nevis",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.0257493867,24.753634754480416
"Saint Kitts & Nevis",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Kitts & Nevis",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,8.2749305477,7954.9315360207875
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0170744430,0.003302063421269527
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Fishmeal and fish oil,0.0170744450,0.0023189373016496303
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Landings,Reported,longline,Direct human consumption,34.1147372039,75903.85745973719
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Other,0.0170744450,0.0023189373016496303
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Landings,Reported,longline,Other,0.0170744430,0.003302063421269527
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,5.1501930000,5408.305222581
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,34.1147411100,62691.90921354258
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Artisanal,Landings,Reported,small scale lines,Direct human consumption,75.5361700000,79321.81623189
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Martinique (France)",Industrial,Landings,Reported,longline,Direct human consumption,34.1488900000,59382.42684103
"Saint Lucia",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Lucia",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.2488973000,261.3712859841
"Saint Vincent & the Grenadines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Grenada",Industrial,Landings,Unreported,other industrial,Direct human consumption,0.0676426535,59.54099817927089
"Saint Vincent & the Grenadines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.0646486486,44.62684579459462
"Saint Vincent & the Grenadines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,12.7113615241,8774.629979625062
"Saint Vincent & the Grenadines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.8666837403,598.2702258835278
"Saint Vincent & the Grenadines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,0.8904870127,614.7015819807873
"Saint Vincent & the Grenadines",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Saint Vincent & the Grenadines",Artisanal,Landings,Reported,small scale lines,Direct human consumption,13.0604761861,9015.623202384846
"Sao Tome & Principe",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Sao Tome & Principe",Artisanal,Landings,Unreported,small scale lines,Direct human consumption,13.9603937695,25179.775905508828
"Sao Tome & Principe",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Sao Tome & Principe",Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,26.6710752307,48105.4982084539
"Sao Tome & Principe",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Sao Tome & Principe",Artisanal,Landings,Unreported,small scale encircling nets,Direct human consumption,13.9603937695,25179.775905508828
"Sao Tome & Principe",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Sao Tome & Principe",Artisanal,Landings,Reported,small scale encircling nets,Direct human consumption,5.4724279589,9870.388467493656
"Sao Tome & Principe",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Sao Tome & Principe",Artisanal,Landings,Reported,small scale lines,Direct human consumption,5.4724279589,9870.388467493656
"Seychelles",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Seychelles",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.0467721675,0.01010246386116491
"Seychelles",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Seychelles",Artisanal,Landings,Unreported,hand lines,Direct human consumption,0.7198307574,0.1554784522848987
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Fishmeal and fish oil,0.0054815855,0.0003838647209795966
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Direct human consumption,10.9522078128,11220.000246044194
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Unreported,purse seine,Other,0.0054815855,0.0003838647209795966
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,2.0665279864
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,15.8066065443
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,6.3806500276
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0164908202,0.0011548199168963272
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Direct human consumption,32.9486587982,33754.28645447776
"Viet Nam",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Landings,Reported,purse seine,Other,0.0164908202,0.0011548199168963272
"Canary Isl. (Spain)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Spain",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,113.2212366656,119595.02618368996
"Syria",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Syrian Arab Republic",Artisanal,Landings,Reported,small scale pots or traps,Direct human consumption,0.6364726650,1260.3902701133766
"Syria",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Syrian Arab Republic",Artisanal,Landings,Reported,artisanal fishing gear,Direct human consumption,1.0114488086,2002.9457780868663
"Syria",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Syrian Arab Republic",Artisanal,Landings,Reported,small scale gillnets,Direct human consumption,1.2285402603,2432.8463353347643
"Syria",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Syrian Arab Republic",Artisanal,Landings,Reported,small scale lines,Direct human consumption,1.1742673974,2325.3711960229234
"Togo",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Togo",Recreational,Landings,Unreported,recreational fishing gear,Direct human consumption,0.0640000000,55.6808832
"Tokelau (New Zealand)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Tokelau (New Zealand)",Subsistence,Landings,Unreported,unknown class,Direct human consumption,4.0702629900,3.6093030118684006
"Tokelau (New Zealand)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Tokelau (New Zealand)",Subsistence,Landings,Reported,unknown class,Direct human consumption,1.6602000000,1.4721812509476
"Tokelau (New Zealand)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,3.7960564216
"Tokelau (New Zealand)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,2.9673472911
"Tokelau (New Zealand)",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,5.1545085740
"Tonga",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Japan",Industrial,Discards,Unreported,longline,,1.7287432429
"Tonga",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,1.1994066163
"Tonga",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Taiwan",Industrial,Discards,Unreported,longline,,1.4157314786
"Tonga",eez,1971,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Tonga",Artisanal,Landings,Reported,small scale lines,Direct human consumption,0.6001072789,0.39513142617666175
