area_name,area_type,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Atlantic, Western Central",high_seas,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,purse seine,,0.0001652926
"Atlantic, Western Central",high_seas,1950,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.0123895792
"Atlantic, Western Central",high_seas,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0107047471,0.0015640062018377387
"Atlantic, Western Central",high_seas,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0360580956,0.0052682314167165805
"Atlantic, Western Central",high_seas,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,1.3651369616,0.19945194879225478
"Atlantic, Western Central",high_seas,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0095779316,0.0013993739700653425
"Atlantic, Western Central",high_seas,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.0591578130,0.008643192168050637
"Atlantic, Western Central",high_seas,1950,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,144.3736212589,22.668289237691884
"Atlantic, Western Central",high_seas,1950,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,61.3290821146,47533.08175718405
"Atlantic, Western Central",high_seas,1950,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0047837163,5.60818487851403
"Atlantic, Western Central",high_seas,1950,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0053816808,6.309207988328273
"Atlantic, Western Central",high_seas,1950,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0113613262,13.31943908647085
"Atlantic, Western Central",high_seas,1950,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0238174648,49.45545479938544
"Atlantic, Western Central",high_seas,1950,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,0.1292948089,268.4724689109499
"Atlantic, Western Central",high_seas,1950,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0034024950,7.065064971340772
"Atlantic, Western Central",high_seas,1950,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0068049899,14.130129942681563
"Atlantic, Western Central",high_seas,1950,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.1772632602,2444.5124800838935
"Atlantic, Western Central",high_seas,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,purse seine,,0.0145217767
"Atlantic, Western Central",high_seas,1951,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.0141194561
"Atlantic, Western Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0017561107,0.0003843749659837222
"Atlantic, Western Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0421466565,0.009224999183609302
"Atlantic, Western Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,1.5660117047,0.34276637591598375
"Atlantic, Western Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0074634704,0.0016335936054308162
"Atlantic, Western Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.0065854151,0.001441406122438955
"Atlantic, Western Central",high_seas,1951,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,153.6796585859,37.86616611147703
"Atlantic, Western Central",high_seas,1951,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,64.7512907365,66412.57762994675
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0004654896,0.6094285047762971
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0000002330,6.8021504118119285e-09
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Other,0.0000002330,6.8021504118119285e-09
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0023274481,3.0471425238814924
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0000011649,3.401075205905964e-08
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Other,0.0000011649,3.401075205905964e-08
"Atlantic, Western Central",high_seas,1951,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0046595557,6.100385433196161
"Atlantic, Western Central",high_seas,1951,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0179355665,28.924941148397995
"Atlantic, Western Central",high_seas,1951,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0029892611,4.8208235247329885
"Atlantic, Western Central",high_seas,1951,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.2989261076,482.08235247329884
"Atlantic, Western Central",high_seas,1951,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0029892611,4.8208235247329885
"Atlantic, Western Central",high_seas,1951,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,1.4677271883,2367.0243506439074
"Atlantic, Western Central",high_seas,1952,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,137.4777040915,30.739410695314493
"Atlantic, Western Central",high_seas,1952,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,58.8598112827,106060.28343699506
"Atlantic, Western Central",high_seas,1952,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,379.2749970701,672533.3801153969
"Atlantic, Western Central",high_seas,1953,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,126.1839967281,27.897248600023648
"Atlantic, Western Central",high_seas,1953,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,103.4525010941,195135.18382722812
"Atlantic, Western Central",high_seas,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,purse seine,,0.0183810902
"Atlantic, Western Central",high_seas,1954,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.0794479767
"Atlantic, Western Central",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.2276481598,0.04597398364324552
"Atlantic, Western Central",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,8.7847798817,1.7741031902330948
"Atlantic, Western Central",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.3496025312,0.07060290345212683
"Atlantic, Western Central",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.3292768026,0.06649808348397991
"Atlantic, Western Central",high_seas,1954,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,128.4173271240,25.548025467717537
"Atlantic, Western Central",high_seas,1954,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,110.6400675245,228837.53054838805
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0043101682,5.959584711628852
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0000021572,7.864685039244974e-08
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Other,0.0000021572,7.864685039244974e-08
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0258610095,35.75750826977317
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0000129434,4.718811023546977e-07
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Other,0.0000129434,4.718811023546977e-07
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0388303445,53.689952357016786
"Atlantic, Western Central",high_seas,1954,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.4271337899,590.5894759271843
"Atlantic, Western Central",high_seas,1954,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0919195169,147.71969646920283
"Atlantic, Western Central",high_seas,1954,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.3611123879,580.3273789861539
"Atlantic, Western Central",high_seas,1954,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0065656798,10.55140689065733
"Atlantic, Western Central",high_seas,1954,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,3.4863759632,5602.797058939049
"Atlantic, Western Central",high_seas,1955,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,purse seine,,0.0001829705
"Atlantic, Western Central",high_seas,1955,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.0604648453
"Atlantic, Western Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0106470937,0.0021252150711914154
"Atlantic, Western Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.2164909059,0.043212706447558986
"Atlantic, Western Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,6.6686297065,1.33109303958956
"Atlantic, Western Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0922748123,0.0184185306169923
"Atlantic, Western Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.5536488740,0.11051118370195386
"Atlantic, Western Central",high_seas,1955,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,147.3019993713,32.745331237659585
"Atlantic, Western Central",high_seas,1955,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,430.8119576158,791740.2222503298
"Atlantic, Western Central",high_seas,1955,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0112888365,15.358448004838314
"Atlantic, Western Central",high_seas,1955,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0000056501,2.0178826320688865e-07
"Atlantic, Western Central",high_seas,1955,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Other,0.0000056501,2.0178826320688865e-07
"Atlantic, Western Central",high_seas,1955,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0527339710,71.74450185776955
"Atlantic, Western Central",high_seas,1955,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.1393683519,189.61046919553456
"Atlantic, Western Central",high_seas,1955,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0546022256,70.1549342343413
"Atlantic, Western Central",high_seas,1955,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,2.0585039067,2644.8410206346625
"Atlantic, Western Central",high_seas,1956,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,longline,,0.0018507760
"Atlantic, Western Central",high_seas,1956,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,purse seine,,0.0001745639
"Atlantic, Western Central",high_seas,1956,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.0958703855
"Atlantic, Western Central",high_seas,1956,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0003162309,0.30113982112281246
"Atlantic, Western Central",high_seas,1956,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.4130884734,0.0961660423821208
"Atlantic, Western Central",high_seas,1956,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,10.6217913211,2.472728483218947
"Atlantic, Western Central",high_seas,1956,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.1354388438,0.031529849961351025
"Atlantic, Western Central",high_seas,1956,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,small scale trammel net,Direct human consumption,0.1659125836,0.038624066202654905
"Atlantic, Western Central",high_seas,1956,"Istiophorus albicans","Atlantic sailfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0000103413,0.010953771833475179
"Atlantic, Western Central",high_seas,1956,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,463.8326449115,716698.1835292667
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0035900571,4.4631636288619525
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.0000017968,6.35505505037657e-08
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,bottom trawl,Other,0.0000017968,6.35505505037657e-08
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.0107701712,13.389490886585833
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.0000053905,1.906516515112971e-07
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,purse seine,Other,0.0000053905,1.906516515112971e-07
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,0.0323428564,40.2086813410986
"Atlantic, Western Central",high_seas,1956,"Sarda sarda","Atlantic bonito","Medium pelagics (30 - 89 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.0287492057,35.7410500809766
"Atlantic, Western Central",high_seas,1956,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0064841499,8.331018218299711
"Atlantic, Western Central",high_seas,1956,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pole and line,Direct human consumption,0.0515794430,199.9692998177109
"Atlantic, Western Central",high_seas,1956,"Thunnus thynnus","Atlantic bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.9335879180,3619.4443267005777
"Atlantic, Western Central",high_seas,1956,"Makaira nigricans","Blue marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0006148008,0.6512150937584318
"Atlantic, Western Central",high_seas,1956,"Kajikia albida","Atlantic white marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0002995183,0.3172586354207749
"Atlantic, Western Central",high_seas,1956,"Tetrapturus pfluegeri","Longbill spearfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0000054229,0.005744051083407712
"Atlantic, Western Central",high_seas,1956,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Japan",Industrial,Landings,Reported,longline,Direct human consumption,0.0000157641,0.04181352692026066
"Atlantic, Western Central",high_seas,1957,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,longline,,68.0165807096
"Atlantic, Western Central",high_seas,1957,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,68.1999589248,123696.66375344667
"Atlantic, Western Central",high_seas,1957,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,603.3219033946,863357.7578097247
"Atlantic, Western Central",high_seas,1957,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,183.4093041417,514032.0246271953
"Atlantic, Western Central",high_seas,1958,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,longline,,89.2246391731
"Atlantic, Western Central",high_seas,1958,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,51.0973890443,104966.03190256613
"Atlantic, Western Central",high_seas,1958,"Auxis thazard","Frigate tuna","Medium pelagics (30 - 89 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.1034007558,176.241703161496
"Atlantic, Western Central",high_seas,1958,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Cuba",Industrial,Landings,Reported,pole and line,Direct human consumption,447.4766035407,653956.107697949
"Atlantic, Western Central",high_seas,1958,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Venezuela",Industrial,Landings,Reported,longline,Direct human consumption,279.3834173399,811547.4736563583
"Atlantic, Western Central",high_seas,1959,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Cuba",Industrial,Discards,Unreported,longline,,4.3862048696
"Atlantic, Western Central",high_seas,1959,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,longline,,0.2630356857
"Atlantic, Western Central",high_seas,1959,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,purse seine,,0.2530894028
"Atlantic, Western Central",high_seas,1959,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,gillnet,,0.1030636392
"Atlantic, Western Central",high_seas,1959,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Venezuela",Industrial,Discards,Unreported,longline,,136.3613291869
"Atlantic, Western Central",high_seas,1959,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.0040651457,0.001211794008975925
"Atlantic, Western Central",high_seas,1959,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,longline,Direct human consumption,6.9717248945,2.0782267253937143
"Atlantic, Western Central",high_seas,1959,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,hand lines,Direct human consumption,0.4512311739,0.13450913499632777
"Atlantic, Western Central",high_seas,1959,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,purse seine,Direct human consumption,0.5081432139,0.1514742511219907
"Atlantic, Western Central",high_seas,1959,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,gillnet,Direct human consumption,11.4474503224,3.4124119292762294
"Atlantic, Western Central",high_seas,1959,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,pots or traps,Direct human consumption,0.3699282597,0.1102732548168092
